section	subgroup	case	title	rc	started_ms	finished_ms	duration_ms	log_path
TESTS	unit	host-keyboard-input-alt-function-key-is-distinguishable-for-shortcuts	host keyboard scancode decoding keeps alt-function shortcuts distinct	0	1775499114810	1775499116001	1191	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-keyboard-input-alt-function-key-is-distinguishable-for-shortcuts.log
STABILITY TESTS	-	architecture-section-present-in-manifest	manifest publishes the architecture test section	0	1775499114380	1775499116068	1688	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/architecture-section-present-in-manifest.log
TESTS	unit	host-keyboard-input-control-modifier-tracks-press-and-release	host keyboard scancode decoding tracks control press and release state	0	1775499114896	1775499116091	1195	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-keyboard-input-control-modifier-tracks-press-and-release.log
STABILITY TESTS	-	architecture-section-order-is-stable	manifest keeps architecture tests between unit tests and stability tests	0	1775499114401	1775499116108	1707	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/architecture-section-order-is-stable.log
STABILITY TESTS	-	makefile-uses-non-simd-rust-target	Makefile uses a non-SIMD x86 Rust target for freestanding builds	0	1775499116082	1775499116123	41	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/makefile-uses-non-simd-rust-target.log
STABILITY TESTS	-	release-artifacts-match-across-clean-rebuilds	release kernel/ISO/IMG stay byte-identical across clean rebuilds	0	1775499116120	1775499116144	24	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/release-artifacts-match-across-clean-rebuilds.log
STABILITY TESTS	-	release-artifacts-match-across-workdirs	release kernel/ISO/IMG stay byte-identical across copied workdirs	0	1775499116139	1775499116160	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/release-artifacts-match-across-workdirs.log
STABILITY TESTS	-	rodata-wildcard-capture	linker script captures .rodata subsections	0	1775499116156	1775499116177	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/rodata-wildcard-capture.log
STABILITY TESTS	-	data-wildcard-capture	linker script captures .data subsections	0	1775499116172	1775499116194	22	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/data-wildcard-capture.log
STABILITY TESTS	-	bss-wildcard-capture	linker script captures .bss subsections	0	1775499116190	1775499116214	24	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/bss-wildcard-capture.log
STABILITY TESTS	-	common-wildcard-capture	linker script captures COMMON symbols	0	1775499116211	1775499116233	22	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/common-wildcard-capture.log
STABILITY TESTS	-	rodata-subsection-marker	rodata subsection marker still lands in .rodata	0	1775499116228	1775499116249	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/rodata-subsection-marker.log
STABILITY TESTS	-	data-subsection-marker	data subsection marker still lands in .data	0	1775499116246	1775499116266	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/data-subsection-marker.log
STABILITY TESTS	-	bss-subsection-marker	bss subsection marker still lands in .bss	0	1775499116263	1775499116281	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/bss-subsection-marker.log
STABILITY TESTS	-	common-bss-marker	COMMON symbol is folded into .bss	0	1775499116278	1775499116297	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/common-bss-marker.log
STABILITY TESTS	-	alloc-section-allowlist	allocatable sections stay on the allowlist	0	1775499116293	1775499116314	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/alloc-section-allowlist.log
REJECTION TESTS	-	abi-export-reference-types-fails	reject exported ABI signatures with references	0	1775499116327	1775499116345	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/abi-export-reference-types-fails.log
REJECTION TESTS	-	abi-export-slice-or-str-fails	reject exported ABI signatures with slices or str	0	1775499116359	1775499116401	42	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/abi-export-slice-or-str-fails.log
REJECTION TESTS	-	abi-export-tuple-fails	reject exported ABI signatures with tuples	0	1775499116425	1775499116448	23	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/abi-export-tuple-fails.log
REJECTION TESTS	-	abi-export-unrepr-user-type-fails	reject exported ABI signatures with unrepr user types	0	1775499116465	1775499116482	17	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/abi-export-unrepr-user-type-fails.log
REJECTION TESTS	-	abi-export-trait-object-fails	reject exported ABI signatures with trait objects	0	1775499116498	1775499116514	16	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/abi-export-trait-object-fails.log
REJECTION TESTS	-	abi-export-generic-fn-fails	reject generic exported ABI functions	0	1775499116528	1775499116545	17	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/abi-export-generic-fn-fails.log
REJECTION TESTS	-	abi-export-option-result-fails	reject Option/Result in exported ABI signatures	0	1775499116560	1775499116577	17	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/abi-export-option-result-fails.log
REJECTION TESTS	-	abi-export-allocator-type-fails	reject allocator-backed exported ABI signatures	0	1775499116591	1775499116609	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/abi-export-allocator-type-fails.log
REJECTION TESTS	-	extern-block-outside-core-entry-fails	rejects ABI markers outside approved boundaries	0	1775499116625	1775499116647	22	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/extern-block-outside-core-entry-fails.log
REJECTION TESTS	-	services-abi-marker-fails	rejects ABI markers in services	0	1775499116664	1775499116684	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/services-abi-marker-fails.log
REJECTION TESTS	-	driver-abi-marker-fails	rejects ABI markers in drivers	0	1775499116699	1775499116717	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/driver-abi-marker-fails.log
REJECTION TESTS	-	leaf-abi-marker-fails	rejects ABI markers in leaf files	0	1775499116730	1775499116756	26	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/leaf-abi-marker-fails.log
REJECTION TESTS	-	allowed-toolchain-boundary-marker-pass	keeps ABI markers on toolchain boundaries	0	1775499116779	1775499116808	29	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/allowed-toolchain-boundary-marker-pass.log
REJECTION TESTS	-	forbidden-abi-signature-form-fails	rejects forbidden ABI signature forms	0	1775499116827	1775499116851	24	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/forbidden-abi-signature-form-fails.log
REJECTION TESTS	-	layer-root-modrs-missing-fails	rejects missing layer mod.rs roots	0	1775499116867	1775499116885	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/layer-root-modrs-missing-fails.log
REJECTION TESTS	-	boot-calls-driver-directly-fails	rejects boot asm calling driver or helper surfaces directly	0	1775499116900	1775499116919	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/boot-calls-driver-directly-fails.log
REJECTION TESTS	-	core-inline-asm-fails	rejects inline asm in core	0	1775499116932	1775499116949	17	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/core-inline-asm-fails.log
REJECTION TESTS	-	services-raw-hardware-fails	rejects raw hardware access in services	0	1775499116961	1775499116977	16	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/services-raw-hardware-fails.log
REJECTION TESTS	-	simd-intrinsics-outside-owned-files-fails	rejects typed SIMD intrinsics outside approved CPU-probe and private klib leaf files	0	1775499116988	1775499117006	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/simd-intrinsics-outside-owned-files-fails.log
REJECTION TESTS	-	types-side-effect-fails	rejects side effects in types	0	1775499117019	1775499117035	16	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/types-side-effect-fails.log
REJECTION TESTS	-	new-top-level-kernel-peer-file-fails	rejects a new top-level kernel peer file	0	1775499117048	1775499117072	24	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/new-top-level-kernel-peer-file-fails.log
REJECTION TESTS	-	disallowed-first-level-layer-fails	rejects a disallowed first-level kernel layer	0	1775499117085	1775499117112	27	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/disallowed-first-level-layer-fails.log
REJECTION TESTS	-	host-library-root-missing-fails	rejects a missing host library crate root	0	1775499117127	1775499117151	24	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/host-library-root-missing-fails.log
REJECTION TESTS	-	types-abi-export-fails	rejects ABI exports in the types layer	0	1775499117163	1775499117194	31	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/types-abi-export-fails.log
TESTS	unit	host-keyboard-input-extended-right-alt-updates-modifier-state	host keyboard scancode decoding updates right-alt modifier state	0	1775499116014	1775499117226	1212	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-keyboard-input-extended-right-alt-updates-modifier-state.log
REJECTION TESTS	-	raw-hardware-in-services-fails	rejects raw hardware access in services	0	1775499117208	1775499117242	34	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/raw-hardware-in-services-fails.log
REJECTION TESTS	-	core-entry-driver-abi-call-fails	rejects direct driver ABI calls from core entry	0	1775499117254	1775499117284	30	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/core-entry-driver-abi-call-fails.log
REJECTION TESTS	-	abi-export-outside-target-facade-fails	rejects ABI export markers outside target facade files	0	1775499117296	1775499117328	32	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/abi-export-outside-target-facade-fails.log
TESTS	unit	host-keyboard-input-extended-up-arrow-decodes-as-a-navigation-key	host keyboard scancode decoding recognizes the extended up arrow	0	1775499116105	1775499117348	1243	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-keyboard-input-extended-up-arrow-decodes-as-a-navigation-key.log
REJECTION TESTS	-	per-file-kernel-build-fails	rejects per-file kernel compilation in the Makefile	0	1775499117344	1775499117374	30	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/per-file-kernel-build-fails.log
REJECTION TESTS	-	exports-allowlist-drift-fails	rejects unexpected export allowlist drift	0	1775499117388	1775499117421	33	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/exports-allowlist-drift-fails.log
REJECTION TESTS	-	kernel-sources-glob-fails	rejects Makefile using src/kernel/*.rs in source selection	0	1775499117434	1775499117450	16	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/kernel-sources-glob-fails.log
REJECTION TESTS	-	kernel-entrypoint-not-root-fails	rejects build where kernel root entrypoint is not src/main.rs	0	1775499117480	1775499117514	34	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/kernel-entrypoint-not-root-fails.log
REJECTION TESTS	-	kernel-sources-not-single-fails	rejects multiple src/kernel sources being compiled	0	1775499117531	1775499117557	26	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/kernel-sources-not-single-fails.log
REJECTION TESTS	-	kernel-subsystem-objects-fail	rejects separate Rust outputs for kernel subsystem files	0	1775499117569	1775499117591	22	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/kernel-subsystem-objects-fail.log
REJECTION TESTS	-	rejection-invariant-coverage-matrix	checks that every architecture invariant has both positive and rejection coverage	0	1775499117604	1775499118047	443	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/rejection-invariant-coverage-matrix.log
STABILITY TESTS	-	tui-manifest-is-complete	test-host publishes a complete TUI manifest before execution	0	1775499116310	1775499118078	1768	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/tui-manifest-is-complete.log
REJECTION TESTS	-	drivers-export-ownership-fails	rejects export declarations in drivers	0	1775499118072	1775499118115	43	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/drivers-export-ownership-fails.log
REJECTION TESTS	-	services-export-ownership-fails	rejects export declarations in services	0	1775499118095	1775499118133	38	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/services-export-ownership-fails.log
REJECTION TESTS	-	leaf-export-ownership-fails	rejects export declarations in private leaf files	0	1775499118130	1775499118165	35	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/leaf-export-ownership-fails.log
REJECTION TESTS	-	types-export-ownership-fails	rejects export declarations in types	0	1775499118146	1775499118184	38	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/types-export-ownership-fails.log
REJECTION TESTS	-	core-nonentry-export-ownership-fails	rejects export declarations in non-entry core	0	1775499118181	1775499118219	38	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/core-nonentry-export-ownership-fails.log
REJECTION TESTS	-	top-level-peer-file-fails	rejects top-level Rust peer files under src/kernel	0	1775499118199	1775499118236	37	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/top-level-peer-file-fails.log
REJECTION TESTS	-	missing-host-library-root-fails	rejects missing src/lib.rs for host-linked tests	0	1775499118232	1775499118265	33	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/missing-host-library-root-fails.log
REJECTION TESTS	-	orphan-leaf-location-fails	rejects private leaves outside owning subsystem paths	0	1775499118252	1775499118285	33	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/orphan-leaf-location-fails.log
REJECTION TESTS	-	cross-facade-leaf-import-fails	rejects facade importing another subsystem's private leaf	1	1775499118282	1775499118308	26	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/cross-facade-leaf-import-fails.log
REJECTION TESTS	-	host-test-source-mount-fails	rejects host tests mounting production source directly	0	1775499118297	1775499118328	31	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/host-test-source-mount-fails.log
REJECTION TESTS	-	interp-pt-interp-present	rejects forced .interp / PT_INTERP metadata	0	1775499118339	1775499118344	5	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/interp-pt-interp-present.log
REJECTION TESTS	-	test-only-path-switching-fails	rejects cfg(test) path switching in kernel source	0	1775499118324	1775499118359	35	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/test-only-path-switching-fails.log
REJECTION TESTS	-	dynamic-section-present	rejects forced .dynamic metadata	0	1775499118356	1775499118374	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/dynamic-section-present.log
TESTS	unit	host-keyboard-input-extended-down-arrow-decodes-as-a-navigation-key	host keyboard scancode decoding recognizes the extended down arrow	0	1775499117239	1775499118388	1149	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-keyboard-input-extended-down-arrow-decodes-as-a-navigation-key.log
REJECTION TESTS	-	unresolved-external-symbol	rejects an unresolved external symbol	0	1775499118371	1775499118402	31	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/unresolved-external-symbol.log
REJECTION TESTS	-	host-runtime-marker-strings	rejects libc/dynamic-loader marker strings	0	1775499118385	1775499118418	33	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/host-runtime-marker-strings.log
REJECTION TESTS	-	core-imports-machine-fails	rejects core depending on machine/arch internals	0	1775499118415	1775499118436	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/core-imports-machine-fails.log
REJECTION TESTS	-	services-import-driver-leaf-fails	rejects services importing driver leaves or touching raw hw I/O	0	1775499118432	1775499118453	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/services-import-driver-leaf-fails.log
REJECTION TESTS	-	drivers-own-boot-policy-fails	rejects drivers owning boot policy or importing core/services	0	1775499118449	1775499118469	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/drivers-own-boot-policy-fails.log
REJECTION TESTS	-	klib-depends-on-device-code-fails	rejects klib depending on non-types layers or policy code	0	1775499118466	1775499118486	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/klib-depends-on-device-code-fails.log
REJECTION TESTS	-	types-depend-on-policy-fails	rejects types owning I/O or orchestration policy	0	1775499118483	1775499118501	18	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/types-depend-on-policy-fails.log
REJECTION TESTS	-	machine-depends-on-drivers-fails	rejects machine depending on higher-layer modules	0	1775499118498	1775499118519	21	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/machine-depends-on-drivers-fails.log
TESTS	unit	host-keyboard-input-break-codes-become-release-events	host keyboard scancode decoding turns break codes into release events	0	1775499117362	1775499118536	1174	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-keyboard-input-break-codes-become-release-events.log
REJECTION TESTS	-	bss-before-kernel	rejects bss_start before kernel_start	0	1775499118515	1775499118553	38	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/bss-before-kernel.log
REJECTION TESTS	-	bss-end-before-bss-start	rejects bss_end before bss_start	0	1775499118532	1775499118569	37	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/bss-end-before-bss-start.log
REJECTION TESTS	-	kernel-end-before-bss-end	rejects kernel_end before bss_end	0	1775499118566	1775499118585	19	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/kernel-end-before-bss-end.log
REJECTION TESTS	-	bad-memory-self-check-fails	rejects a broken memory-helper self-check at runtime	0	1775499118581	1775499119151	570	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/bad-memory-self-check-fails.log
REJECTION TESTS	-	bad-memory-stops-before-normal-flow	memory-helper failure stops before normal flow resumes	0	1775499118599	1775499119168	569	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/bad-memory-stops-before-normal-flow.log
TESTS	unit	host-keyboard-input-printable-input-routes-to-screen-byte-output	host keyboard routing sends printable input to screen bytes	0	1775499118400	1775499119566	1166	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-keyboard-input-printable-input-routes-to-screen-byte-output.log
REJECTION TESTS	-	dirty-bss-canary-fails	rejects a non-zero BSS canary at runtime	0	1775499119165	1775499119666	501	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/dirty-bss-canary-fails.log
TESTS	unit	host-keyboard-input-enter-routes-to-the-shared-newline-path	host keyboard routing turns enter into a newline byte	0	1775499118549	1775499119683	1134	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/tests/unit/host-keyboard-input-enter-routes-to-the-shared-newline-path.log
REJECTION TESTS	-	dirty-bss-stops-before-layout	dirty BSS failure stops before layout success	0	1775499119181	1775499119700	519	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/dirty-bss-stops-before-layout.log
STABILITY TESTS	-	compact-freestanding-kernel-limits-approved-simd-state-instructions	compact freestanding kernel only permits approved SIMD control-state instructions	0	1775499114529	1775499119849	5320	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/compact-freestanding-kernel-limits-approved-simd-state-instructions.log
STABILITY TESTS	-	default-freestanding-kernel-limits-approved-simd-state-instructions	default freestanding kernel only permits approved SIMD control-state instructions	0	1775499114510	1775499119864	5354	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/stability-tests/root/default-freestanding-kernel-limits-approved-simd-state-instructions.log
REJECTION TESTS	-	boot-calls-driver-directly-fails	rejects boot handoff jumping into driver ABI directly	1	1775499119861	1775499119881	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/boot-calls-driver-directly-fails.log
REJECTION TESTS	-	entry-skips-core-init-fails	rejects entries that do not reach core init sequencing	0	1775499119877	1775499119919	42	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/entry-skips-core-init-fails.log
REJECTION TESTS	-	kmain-calls-vga-directly-fails	rejects kmain calling VGA ABI directly	0	1775499119915	1775499119937	22	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/kmain-calls-vga-directly-fails.log
REJECTION TESTS	-	core-init-skips-simd-policy-service-fails	rejects core init importing machine SIMD policy directly instead of routing through services	0	1775499119934	1775499119954	20	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/core-init-skips-simd-policy-service-fails.log
REJECTION TESTS	-	core-init-skips-services-fails	rejects core init skipping services console layer	0	1775499119951	1775499119978	27	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/core-init-skips-services-fails.log
REJECTION TESTS	-	services-console-skips-driver-facade-fails	rejects services console bypassing driver facade	0	1775499119968	1775499120007	39	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/services-console-skips-driver-facade-fails.log
REJECTION TESTS	-	text-missing	rejects missing .text section	0	1775499120000	1775499120038	38	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/text-missing.log
REJECTION TESTS	-	text-wrong-type	rejects .text with wrong section type	0	1775499120032	1775499120072	40	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/text-wrong-type.log
REJECTION TESTS	-	rodata-missing	rejects missing .rodata section	0	1775499120062	1775499120108	46	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/rodata-missing.log
REJECTION TESTS	-	rodata-wrong-type	rejects .rodata with wrong section type	0	1775499120102	1775499120136	34	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/rodata-wrong-type.log
REJECTION TESTS	-	data-missing	rejects missing .data section	0	1775499120131	1775499120156	25	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/data-missing.log
REJECTION TESTS	-	data-wrong-type	rejects .data with wrong section type	0	1775499120152	1775499120191	39	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/data-wrong-type.log
REJECTION TESTS	-	bss-missing	rejects missing .bss section	0	1775499120184	1775499120222	38	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/bss-missing.log
REJECTION TESTS	-	bss-wrong-type	rejects .bss with wrong section type	0	1775499120215	1775499120242	27	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/bss-wrong-type.log
REJECTION TESTS	-	bad-layout-fails	rejects a bad runtime layout assumption	0	1775499119679	1775499120272	593	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/bad-layout-fails.log
REJECTION TESTS	-	bad-layout-stops-before-early-init	layout failure stops before early-init success	0	1775499119721	1775499120296	575	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/bad-layout-stops-before-early-init.log
REJECTION TESTS	-	std-in-helper-layer-fails	rejects std usage in the helper/type layer	0	1775499120290	1775499120320	30	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/std-in-helper-layer-fails.log
REJECTION TESTS	-	alias-only-primitive-layer-fails	rejects alias-only primitive wrappers in the type layer	0	1775499120311	1775499120340	29	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/alias-only-primitive-layer-fails.log
REJECTION TESTS	-	port-missing-repr-transparent-fails	rejects Port without repr(transparent)	0	1775499120336	1775499120362	26	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/port-missing-repr-transparent-fails.log
REJECTION TESTS	-	kernel-range-missing-repr-c-fails	rejects KernelRange without repr(C)	0	1775499120357	1775499120383	26	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/kernel-range-missing-repr-c-fails.log
REJECTION TESTS	-	port-owner-path-fails	rejects Port ownership outside src/kernel/machine/port.rs	0	1775499120375	1775499120409	34	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/port-owner-path-fails.log
REJECTION TESTS	-	kernel-range-owner-path-fails	rejects KernelRange ownership outside src/kernel/types/range.rs	0	1775499120398	1775499120432	34	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/kernel-range-owner-path-fails.log
REJECTION TESTS	-	screen-types-missing-fail	rejects missing future screen types	0	1775499120459	1775499120497	38	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/screen-types-missing-fail.log
REJECTION TESTS	-	screen-types-owner-path-fails	rejects screen types outside src/kernel/types/screen.rs	0	1775499120421	1775499120519	98	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/screen-types-owner-path-fails.log
REJECTION TESTS	-	color-code-missing-repr-transparent-fails	rejects ColorCode without repr(transparent)	0	1775499120515	1775499120538	23	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/color-code-missing-repr-transparent-fails.log
REJECTION TESTS	-	screen-cell-missing-repr-c-fails	rejects ScreenCell without repr(C)	0	1775499120535	1775499120560	25	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/screen-cell-missing-repr-c-fails.log
REJECTION TESTS	-	cursor-pos-missing-repr-c-fails	rejects CursorPos without repr(C)	0	1775499120553	1775499120578	25	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/cursor-pos-missing-repr-c-fails.log
REJECTION TESTS	-	helper-wrapper-missing-extern-c-fails	rejects helper exports without extern C	0	1775499120573	1775499120597	24	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/helper-wrapper-missing-extern-c-fails.log
REJECTION TESTS	-	private-helper-import-fails	rejects private helper imports outside boundary files	0	1775499120593	1775499120616	23	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/rejection-tests/root/private-helper-import-fails.log
BOOT TESTS	-	build-test-iso	build the generated test ISO artifact	0	1775499120628	1775499120633	5	/home/motero/Code/kfs-1/.tmp/bench/profile-jobs6b.cases/boot-tests/root/build-test-iso.log
